Date,Open,Close,High,Low,Volume €
19/06/20,12375.18,12330.76,12447.15,12319.19,9812854711
18/06/20,12347.49,12281.53,12483.84,12189.67,6390350882
17/06/20,12312.44,12382.14,12432.23,12288.17,4300361302
16/06/20,12168.37,12224.96,12434.27,12132.8,5549074936
15/06/20,11661.36,11911.35,11968.06,11597.82,4038654918
12/06/20,11876.34,11949.28,12172.63,11828.66,4998615300
11/06/20,12223.42,11970.29,12301.95,11970.29,5437379077
10/06/20,12719.15,12530.16,12763.89,12471.06,4256116492
09/06/20,12859.83,12617.99,12864.91,12502.45,6006118150
08/06/20,12722.68,12819.59,12913.13,12670.95,5751258213
05/06/20,12565.16,12847.68,12858.79,12560.19,7484833054
04/06/20,12390.03,12430.56,12558.24,12326.44,5959610586
03/06/20,12147.12,12487.36,12507.41,12133.7,6407983715
02/06/20,11896.7,12021.28,12055.57,11850.34,5918807383
29/05/20,11649.37,11586.85,11729.98,11575.74,6945382712
28/05/20,11746.78,11781.13,11813.14,11654.83,4769111005
27/05/20,11530.2,11657.69,11747.2,11519.77,6065363933
26/05/20,11488.99,11504.65,11544.35,11429.88,4419768641
25/05/20,11186.04,11391.28,11391.28,11118.12,2747113844
22/05/20,10896.28,11073.87,11138.15,10867.17,3106348455
21/05/20,11088.12,11065.93,11194.92,11036.91,2629264675
20/05/20,11029.33,11223.71,11246.91,10978.57,3820479525
19/05/20,11200.92,11075.29,11201.18,10936.07,4739306210
18/05/20,10683.86,11058.87,11089.5,10677.52,4801765326
15/05/20,10470.85,10465.17,10547.19,10382.54,4452706979
14/05/20,10418.04,10337.02,10474.08,10160.89,4732673174
13/05/20,10669.99,10542.66,10698.13,10530.32,4095816447
12/05/20,10777.74,10819.5,10886.01,10772.58,3358148918
11/05/20,10948.24,10824.99,10986.22,10740.82,3393555283
08/05/20,10882.44,10904.48,10918.32,10819.07,3345111636
07/05/20,10640.77,10759.27,10761.86,10617.23,4023875059
06/05/20,10716.51,10606.2,10773.86,10598.9,4113308489
05/05/20,10627.07,10729.46,10736.95,10518.94,4188712084
04/05/20,10543.36,10466.8,10578.43,10426.06,5312162728
30/04/20,11195.21,10861.64,11235.57,10839.3,6437671974
29/04/20,10812.74,11107.74,11125.35,10789.52,5509372458
28/04/20,10658.47,10795.63,10897.82,10651.58,6323636424
27/04/20,10551.07,10659.99,10660.36,10523.1,4027074364
24/04/20,10299.31,10336.09,10486.47,10299.31,4055617567
23/04/20,10437.38,10513.79,10608.39,10325.11,3889035412
22/04/20,10370.25,10415.03,10425.02,10321.2,3577303214
21/04/20,10519.44,10249.85,10524.73,10249.85,4610280044
20/04/20,10704.35,10675.9,10707.31,10444.55,3614248232
17/04/20,10607.35,10625.78,10756.78,10542.71,5635626455
16/04/20,10420.26,10301.54,10438.37,10236.24,3891513333
15/04/20,10678.19,10279.76,10678.19,10243.11,4803115728
14/04/20,10733.97,10696.56,10820.17,10658.96,3990145518
09/04/20,10490.65,10564.74,10649.79,10311.7,5211541535
08/04/20,10301.56,10332.89,10340.79,10198.22,3670948807
07/04/20,10464.11,10356.7,10590.41,10225.02,5389183377
06/04/20,9889.03,10075.17,10097.31,9841.49,4518783501
03/04/20,9535.27,9525.77,9626.72,9470.2,3857742600
02/04/20,9587.45,9570.82,9650.27,9337.02,4537686444
01/04/20,9610.67,9544.75,9686.46,9498.05,4496159939
31/03/20,9970.79,9935.84,10096.42,9703.88,5380898842
30/03/20,9725.88,9815.97,9817.51,9453.79,4258540309
27/03/20,9793.5,9632.52,9886.18,9541.83,5226296517
26/03/20,9621.24,10000.96,10000.96,9526.17,5648346543
25/03/20,9987.37,9874.26,10137.62,9460.91,7176498007
24/03/20,9242.06,9700.57,9700.57,9102.17,7269588243
23/03/20,8536.33,8741.15,9071.14,8480.28,6203080966
20/03/20,9080.49,8928.95,9201.07,8838.3,9556092760
19/03/20,8495.94,8610.43,8668.48,8257.53,6429020859
18/03/20,8613.35,8441.71,8670.41,8400.18,6574843218
17/03/20,9141.17,8939.1,9145.93,8423.56,7084550881
16/03/20,8728.48,8742.25,8967.11,8255.65,9917906848
13/03/20,9480.78,9232.08,9985.74,9064.68,10943120885
12/03/20,9863.99,9161.13,9932.56,9139.12,12864295088
11/03/20,10601.85,10438.68,10761.43,10390.51,7878265616
10/03/20,10724.98,10475.49,11032.29,10423.9,9917035269
09/03/20,10690.08,10625.02,10995.22,10556.64,11491226395
06/03/20,11694.56,11541.87,11769.85,11447.2,7320722810
05/03/20,12191.41,11944.72,12207.77,11844.88,5837393232
04/03/20,11992.59,12127.69,12199.82,11929.24,5986297361
03/03/20,12013.06,11985.39,12272.99,11906.82,8055979442
02/03/20,12030.27,11857.87,12121.6,11624.63,8167249575
28/02/20,11891.87,11890.35,12008.59,11724.12,11786903849
27/02/20,12526.6,12367.46,12593.62,12211.63,7903699494
26/02/20,12682.16,12774.88,12849.17,12368.05,7643868696
25/02/20,13132.04,12790.49,13132.04,12778.66,5752237579
24/02/20,13231.38,13035.24,13236.58,12982.14,7141029483
21/02/20,13609.94,13579.33,13689.23,13500.5,5008439296
20/02/20,13774.44,13664,13788.41,13664,3804663552
19/02/20,13751.05,13789,13789,13710.78,3569547008
18/02/20,13668.94,13681.19,13731.39,13660.45,3395386624
17/02/20,13770.67,13783.89,13795.24,13754.04,2612837120
14/02/20,13756.47,13744.21,13788.51,13728.12,3035655680
13/02/20,13695.93,13745.43,13745.43,13576.96,4044694784
12/02/20,13671.15,13749.78,13758.7,13658.15,3557517312
11/02/20,13604.74,13627.84,13668.43,13557.96,4207244032
10/02/20,13476,13494.03,13501.74,13445.41,2608739072
07/02/20,13530.77,13513.81,13551.03,13463.98,3528092672
06/02/20,13570.33,13574.82,13606.97,13533.66,3962973696
05/02/20,13224.27,13478.33,13488.58,13223.14,4878091776
04/02/20,13135.61,13281.74,13282.63,13131.07,3757522176
